Aushärten,1
Herstellung,1
Stahl,1
maschinell,1
Oberflächenvorbereitung,1
Beurteilung,0
Komitee,0
etwaige,0
Patentrechte,1
Dieses,0
Probenmaße,1
Zugfestigkeit,1
ermitteln,0
allgemein,0
Verweisung,1
angegeben,0
anwenden,0
Bezug,0
processes,0
kontinuierlich,1
Lt,0
Kopfbreite,1
Parallele,1
Gesamtlänge,1
Radius,1
Hohlkehle,1
maximal,0
wobei,0
Vertragspartnern,0
genau,0
Bauteil,1
ANMERKUNG,0
nachteilig,0
beeinflussen,0
geeignet,0
Scherschneiden,1
ausschließen,0
Gesamtdicke,1
In,0
Querschnittes,1
parallele,1
Aluminium,1
Kupfer,1
Legierungen,1
Vollquerschnitte,1
bearbeiten,0
spanend,1
entfernen,0
denn,0
Übereinstimmung,0
aufzeichnen,0
Größe,0
Prüftemperatur,1
Prüfergebnis,1
Name,0
Datum,0
Unterschrift,0
Nationales,0
SC,0
inspection,0
ANSI,0
USA,0
zuständig,0
deutsch,0
Normungsgremium,1
Gemeinschaftsarbeitsausschuss,0
GA,0
NMP,0
bindungen,1
DVS,0
AG,0
NAS,0
genannt,0
ähnlich,0
Gegenüber,0
vornehmen,0
Normnummer,1
inhaltlich,0
Frühere,0
DVMA,0
Nationaler,0
Literaturhinweise,0
verwandt,0
nummern,0
EUROPÄISCHE,0
NORM,1
STANDARD,1
NORME,1
EUROPÉENNE,0
März,0
ICS,0
Ersatz,1
Werkstoffen,1
Destruktive,1
tests,0
welds,0
metallisch,1
Transverse,1
tensile,1
Essais,0
destructiv,1
Februar,0
annehmen,0
erfüllen,0
Bedingung,0
Europäische,0
geben,0
Auf,0
letzt,0
Stand,0
befindliche,0
bibliographisch,0
Anfrage,0
erhältlich,0
bestehen,0
Deutsch,0
Englisch,0
Französisch,0
Sprache,0
eigen,0
Verantwortung,0
Übersetzung,0
Landessprache,0
machen,0
Zentrum,0
mitteilen,0
gleich,0
Tschechische,0
Vereinigte,0
EU,0
ROP,0
ÄI,0
HES,0
KO,0
TE,0
ÜR,0
ORM,0
NG,0
COMMITTEE,0
FOR,0
STANDARDIZATION,0
OM,0
TÉ,0
RO,0
NO,0
RM,0
AL,0
AT,0
Avenue,0
Marnix,0
Brüssel,0
Recht,0
Verwertung,0
Ref,0
weltweit,0
vorbehalten,0
Inhalt,0
Technische,0
Organisation,0
Normung,1
erhalten,0
entweder,0
Veröffentlichung,0
Anerkennung,0
entgegenstehend,0
zurückziehen,0
berühren,0
CENELEC,0
dafür,0
verantwortlich,0
diesbezüglich,0
identifizieren,0
Entsprechend,0
Land,0
tschechisch,0
Vereinigtes,0
irgendeine,0
Abänderung,0
genehmigen,0
Anerkennungsnotiz,0
legen,0
versuchen,0
fest,0
Stumpfschweißverbindung,1
Herstellungsart,0
beliebig,0
Schmelzschweißprozess,1
herstellen,0
Bestandteil,1
datieren,0
Überarbeitung,0
Publikation,0
Anwender,0
gebeten,0
jeweils,0
neuesten,0
nachfolgen,0
undatierten,0
letzte,0
genommen,0
IEC,0
fahren,0
Verzeichnis,0
gegenwärtig,0
gültig,0
Welding,0
Nomenclature,0
reference,0
numbers,0
Metallic,0
Tensile,0
testing,0
at,0
ambient,0
Zugkraft,1
dehnen,1
Versuch,1
Querzugprüfung,1
darstellen,0
Einheit,1
Lo,0
Aufnahmedorns,1
Außendurchmesser,1
Rohresa,1
Anfangsmesslänge,1
Probendicke,1
Wort,0
allein,0
rechteckigen,0
Achse,1
Mitte,0
befinden,0
Gesamtrohr,1
Anwendungsnormen,1
kleine,0
hergestellt,0
Pressrichtung,1
Herstellrichtung,1
Wärmebehandlungen,1
prüfend,1
erlauben,0
Einzelheit,0
Aluminiumlegierungen,1
kaltausgehärtet,1
Prüfen,1
zeichnen,1
Vorhandener,0
Wasserstoff,1
eisenhaltigen,1
Schweißgut,1
Behandlung,0
Wasserstoffentfernung,1
angewendet,0
mechanisch,1
Eigenschaft,1
keinesfalls,0
verändern,0
Werden,0
geschweißt,1
Schneidverfahren,1
Schnittfläche,1
herausgetrennt,0
Schnitt,1
Abstand,1
endgültig,0
ausführen,0
Thermisches,1
parallel,1
ursprünglich,0
spanende,1
Säge,1
Fräse,1
festgelegt,0
Grenzabmaße,1
Grundwerkstoffes,1
nahe,0
oberhalb,0
abdecken,0
überlappen,0
gesamt,0
konstant,0
herausarbeiten,0
Einspannende,1
einebnen,1
Einebenen,1
daraus,0
resultierend,0
Veränderung,0
beeinträchtigen,0
Millimeter,1
Je,0
Länge,0
Pressschweißen,1
Strahlschweißen,1
zylindrische,1
Rohrzugprobe,1
vereinbaren,0
zylindrisch,1
Ausnahme,0
Fußnote,0
Zylindrische,1
Vorbereiten,0
Endzustandes,0
Schleife,1
Vorsichtsmaßnahmen,0
treffen,0
Oberflächenschädigungen,1
Aufhärten,1
Überhitzen,1
Werkstoffes,1
Innerhalb,0
Versuchslänge,1
Riß,1
Kerbe,1
Probenrichtung,1
frei,0
Davon,0
ausnehmen,0
Einbrandkerben,1
Nahtüberhöhungen,1
soweit,0
Wurzelüberhöhung,1
Innere,0
belassen,0
senkrecht,0
Schweißnahtachse,1
allmählich,0
belasten,0
feststellen,0
makrogeätzt,1
Lagebestimmung,1
erleichtern,0
beurteilen,0
beeinflussend,0
einschließlich,0
Anzahl,0
Fischaugen,1
vorhanden,0
berichten,0
zentral,0
betrachten,0
Zusätzlich,0
Information,0
Skizze,1
außerhalb,0
festgestellt,0
typisch,0
pWPS,0
Hersteller,0
Prüfzweck,1
Halbzeug,1
Zusatzwerkstoff,1
Fm,0
Rm,0
Last,1
Bemerkung,0
Bruchaussehen,1
Prüfstelle,1
Bestätigt,0
Begriff,0
fusion,1
Längszugversuch,1
Symbol,0
Abkürzung,0
Dehngrenze,1
Schmelzschweißverbindungen,1
Longitudinal,1
welded,0
joints,0
longitudinal,1
fondu,0
assemblages,0
soudés,0
Institut,1
Zusammenarbeit,0
überarbeiten,0
ehemalig,0
Mazedonien,0
Serbien,0
Türkei,0
Europäisches,0
Kurzbeschreibung,0
Oberflächenqualität,1
Prüfbedingungen,1
August,0
Element,0
Thema,0
Entwicklung,0
Grundsatz,0
Auslegung,0
Anforderung,0
längs,0
Position,0
beidseitig,0
Probenlage,1
plastisch,1
Streckgrenze,0
DEUTSCHE,0
German,0
version,0
allemande,0
Gesamtumfang,1
Materialprüfung,1
Deutsches,0
Inhaber,0
Alleinverkauf,0
Beuth,0
Verlag,0
GmbH,0
Berlin,0
Preisgruppe,0
zitieren,0
international,0
Aktualisierung,0
ergänzen,0
präzisieren,0
Dezember,0
jugoslawisch,0
Rue,0
Science,0
jugoslawische,0
weltweite,0
Vereinigung,0
organisationen,0
Erstellung,0
Mitgliedsorganisation,0
Interesse,0
Technisches,1
gründen,0
staatliche,0
nichtstaatliche,0
eng,0
Kontakt,0
ebenfalls,0
Arbeit,0
elektrotechnisch,1
engen,0
Elektrotechnische,1
Kommission,0
Pflege,0
vorsehen,0
beschreiben,0
insbesondere,0
schiedlichen,0
Annahmekriterien,1
verschieden,0
Gestaltungsregeln,0
Patentrechten,0
Einleitung,0
Patenterklärungen,0
Handelsname,0
dienen,0
Unterrichtung,0
Erläuterung,0
freiwillig,0
Charakter,0
Bedeutung,0
Ausdrücke,0
Konformitätsbewertungen,0
darüber,0
Welthandelsorganisation,0
WTO,0
hinsichtlich,0
Handelshemmnisse,0
TBT,0
Unterkomitee,0
Testing,0
Rückmeldung,0
Frage,0
jeweilig,0
richten,0
vollständig,0
Auflistung,0
zweite,0
Vergleich,0
Vorgängerausgabe,0
Absatz,0
hinzufügen,0
verbessern,0
Längszugversuchen,1
zylindrischen,1
Schweißgutes,1
liebigen,0
genügen,0
abweichen,0
solch,0
Weise,0
davon,0
vorliegend,0
Part,0
Method,0
room,0
terminologische,0
Datenbanken,0
Verwendung,0
Adresse,0
bereiten,0
Online,0
Browsing,0
Platform,0
Electropedia,1
Längszugversuche,1
Einwirkung,1
kontrollieren,0
Temperatur,1
Bauteils,1
einwandfrei,0
beid,0
Ende,0
ferittischen,1
trennen,0
Bauteiles,1
Prüfstückes,1
Drehen,1
mittig,0
